"Word","POS","Sense","Lem","Stem","Frequency","Class","Notes"
"setting","VBG","set_up.v.04","setting","set", 8
"get","VB","scram.v.01","get","get", 8
"get","VBP","grow.v.08","get","get", 8
"change","NN","variety.n.06","change","chang", 8
"ongoing","JJ","None","ongoing","ongo", 8
"travis","NNP","None","travis","travi", 8
"capital","NN","capital.n.04","capital","capit", 8
"cloud","VBP","cloud.v.03","cloud","cloud", 8
"document","NNP","text_file.n.01","document","document", 8
"evangelize","VB","evangelize.v.02","evangelize","evangel", 8
"coordinate","VB","organize.v.04","coordinate","coordin", 8
"git","JJ","None","git","git", 8
"debug","VB","debug.v.01","debug","debug", 8
"servers","NNP","server.n.03","servers","server", 8
"interest","NN","interest.n.05","interest","interest", 8
"maps","NNP","function.n.01","maps","map", 8
"mapping","NN","mapping.n.02","mapping","map", 8
"towards","IN","None","towards","toward", 8
"inception","NN","origin.n.03","inception","incept", 8
"close","RB","near.r.01","close","close", 8
"organization","NN","organization.n.01","organization","organ", 8
"built","VBN","build.v.05","built","built", 8
"process","NN","process.n.05","process","process", 8
"connectivity","NN","connectivity.n.01","connectivity","connect", 8
"mz","NNP","None","mz","mz", 8
"impact","VB","impact.v.01","impact","impact", 8
"colleagues","NNS","colleague.n.01","colleague","colleagu", 8
"self-service","JJ","self-service.a.01","self-service","self-servic", 8
"rollbar","NNP","None","rollbar","rollbar", 8
"away","RB","aside.r.02","away","away", 8
"welcome","VBP","welcome.v.02","welcome","welcom", 8
"increasingly","RB","increasingly.r.01","increasingly","increasingli", 8
"ruby","NN","ruby.n.01","ruby","rubi", 8
"back","JJ","back.a.01","back","back", 8
"proficiency","NNP","proficiency.n.02","proficiency","profici", 8
"enforce","NNP","None","enforce","enforc", 8
"maintain","VB","wield.v.01","maintain","maintain", 8
"ipsec","NNP","None","ipsec","ipsec", 8
"openvpn","NN","None","openvpn","openvpn", 8
"hr","NNP","hour.n.01","hr","hr", 8
"series","NN","series.n.05","series","seri", 8
"capital","NNP","capital.n.04","capital","capit", 8
"support","NN","support.n.10","support","support", 8
"incident","JJ","incidental.a.01","incident","incid", 8
"diagnosis","NN","diagnosis.n.01","diagnosis","diagnosi", 8
"hudson","NNP","hudson.n.03","hudson","hudson", 8
"crunchyroll","NNP","None","crunchyroll","crunchyrol", 8
"smoothly","RB","smoothly.r.02","smoothly","smoothli", 8
"ensures","VBZ","see.v.10","ensures","ensur", 8
"co-workers","NNS","colleague.n.01","co-worker","co-work", 8
"accounts","NNS","account.n.07","account","account", 8
"operates","VBZ","operate.v.03","operates","oper", 8
"equivalent","NN","equivalent.n.02","equivalent","equival", 8
"salaries","NNS","wage.n.01","salary","salari", 8
"plenty","NN","plenty.n.01","plenty","plenti", 8
"importance","NN","importance.n.01","importance","import", 8
"devops","VBZ","None","devops","devop", 8
"splice","NNP","splice.n.01","splice","splice", 8
"rules","NNS","rule.n.12","rule","rule", 8
"utilization","NN","utilization.n.02","utilization","util", 8
"staff","NNP","staff.n.06","staff","staff", 8
"corporation","NNP","corporation.n.01","corporation","corpor", 8
"property","NN","property.n.05","property","properti", 8
"los","NNP","None","los","lo", 8
"laws","NNS","law.n.06","law","law", 8
"continue","VBP","stay.v.04","continue","continu", 8
"first","RB","first.r.02","first","first", 8
"move","VB","move.v.03","move","move", 8
"zaplabs","NNP","None","zaplabs","zaplab", 8
"blogs","NNS","web_log.n.01","blog","blog", 8
"excel","VBP","excel.v.01","excel","excel", 8
"lots","NNS","lot.n.07","lot","lot", 8
"done","VBN","suffice.v.01","done","done", 8
"15","CD","fifteen.n.01","15","15", 8
"wherever","NN","None","wherever","wherev", 8
"rundeck","NNP","None","rundeck","rundeck", 8
"supporting","VBG","defend.v.01","supporting","support", 8
"detail-oriented","JJ","None","detail-oriented","detail-ori", 8
"thought","JJ","None","thought","thought", 8
"look","VB","expect.v.03","look","look", 8
"rather","RB","rather.r.01","rather","rather", 8
"us","NN","uranium.n.01","us","us", 8
"stack","NNP","smokestack.n.01","stack","stack", 8
"authorization","NN","authorization.n.04","authorization","author", 8
"65","CD","sixty-five.s.01","65","65", 8
"robert","NNP","robert.n.01","robert","robert", 8
"half","NNP","one-half.n.01","half","half", 8
"changing","VBG","exchange.v.01","changing","chang", 8
"thoughtful","JJ","heedful.a.01","thoughtful","thought", 8
"make","VB","form.v.02","make","make", 8
"partnering","VBG","partner.v.01","partnering","partner", 8
"individuals","NNS","person.n.01","individuals","individu", 8
"review","VB","review.v.03","review","review", 8
"pci","NNP","None","pci","pci", 8
"dna","NN","deoxyribonucleic_acid.n.01","dna","dna", 8
"headquartered","VBD","headquarter.v.01","headquartered","headquart", 8
"champion","NN","supporter.n.01","champion","champion", 8
"clearly","RB","intelligibly.r.01","clearly","clearli", 8
"exp","NNP","None","exp","exp", 8
"soon","RB","soon.r.01","soon","soon", 8
"reduce","NNP","None","reduce","reduc", 8
"manually","RB","manually.r.01","manually","manual", 8
"personality","NN","personality.n.01","personality","person", 8
"matching","VBG","pit.v.01","matching","match", 8
"nights","NNS","night.n.07","night","night", 8
"hit","VB","hit.v.17","hit","hit", 8
"staging","VBG","stage.v.02","staging","stage", 8
"ship","VB","ship.v.05","ship","ship", 8
"coverage","NNP","coverage.n.03","coverage","coverag", 8
"guide","VB","guide.v.04","guide","guid", 8
"cycle","NN","bicycle.n.01","cycle","cycl", 8
"input","NN","stimulation.n.02","input","input", 8
"cases","NNS","case.n.20","case","case", 8
"nginx","NN","None","nginx","nginx", 8
"iterating","VBG","repeat.v.01","iterating","iter", 8
"hats","NNS","hat.n.01","hat","hat", 8
"maintainability","NN","None","maintainability","maintain", 8
"elasticache","NNP","None","elasticache","elasticach", 8
"execution","NN","execution.n.05","execution","execut", 8
"owners","NNS","owner.n.02","owner","owner", 8
"join","VBP","join.v.04","join","join", 8
"install","NNP","None","install","instal", 8
"owner","NN","owner.n.02","owner","owner", 8
"respond","NN","None","respond","respond", 8
"best","RBS","well.r.07","best","best", 8
"test","JJS","None","test","test", 8
"provide","VB","provide.v.06","provide","provid", 8
"message","NN","message.n.02","message","messag", 8
"verify","VB","affirm.v.02","verify","verifi", 8
"national","NNP","national.n.01","national","nation", 8
"configuring","NN","None","configuring","configur", 8
"offerings","NNS","offering.n.02","offering","offer", 8
"novel","JJ","None","novel","novel", 8
"roles","NNS","role.n.04","role","role", 8
"live","VBP","live.v.02","live","live", 8
"view","NN","view.n.07","view","view", 8
"focus","VB","focus.v.02","focus","focu", 8
"tracking","VBG","track.v.01","tracking","track", 8
"track","VB","track.v.01","track","track", 8
"grow","VB","grow.v.10","grow","grow", 8
"coordinate","NNP","coordinate.n.01","coordinate","coordin", 8
"enhancement","NN","enhancement.n.01","enhancement","enhanc", 8
"point","NN","distributor_point.n.01","point","point", 8
"improvement","NN","improvement.n.02","improvement","improv", 8
"javascript","NN","None","javascript","javascript", 8
"js","NNP","joule.n.01","js","js", 8
"scope","NN","telescope.n.01","scope","scope", 8
"helpful","JJ","helpful.a.01","helpful","help", 8
"planning","VBG","plan.v.01","planning","plan", 8
"scale","NN","plate.n.14","scale","scale", 8
"afraid","JJ","afraid.a.01","afraid","afraid", 8
"actionable","JJ","None","actionable","action", 8
"raised","VBN","raise.v.23","raised","rais", 8
"instead","RB","rather.r.01","instead","instead", 8
"recommendations","NNS","recommendation.n.01","recommendation","recommend", 8
"clients","NNS","customer.n.01","client","client", 8
"objectives","NNS","aim.n.02","objective","object", 8
"challenge","VB","challenge.v.02","challenge","challeng", 8
"promote","VB","promote.v.05","promote","promot", 8
"performance","NNP","performance.n.03","performance","perform", 8
"inventory","NN","inventory.n.03","inventory","inventori", 8
"administrator","NNP","administrator.n.02","administrator","administr", 8
"establish","JJ","None","establish","establish", 8
"disciplines","NNS","discipline.n.05","discipline","disciplin", 8
"active","NNP","active_voice.n.01","active","activ", 8
"centers","NNS","center.n.18","center","center", 8
"services","NNS","service.n.07","service","servic", 8
"latest","JJS","late.a.06","latest","latest", 8
"plan","VB","plan.v.01","plan","plan", 8
"visual","NNP","None","visual","visual", 8
"regard","NN","esteem.n.01","regard","regard", 8
"gender","VB","None","gender","gender", 8
"military","JJ","military.a.02","military","militari", 8
"record","NN","phonograph_record.n.01","record","record", 8
"firms","NNS","firm.n.01","firm","firm", 8
"prevention","NN","prevention.n.01","prevention","prevent", 8
"act","NNP","act.n.05","act","act", 8
"intelligent","NN","None","intelligent","intellig", 8
"sciences","NNPS","skill.n.02","sciences","scienc", 8
"online","NNP","None","online","onlin", 8
"intelligence","NNP","intelligence.n.02","intelligence","intellig", 8
"iterative","JJ","None","iterative","iter", 8
"changing","VBG","change.v.02","changing","chang", 8
"terms","NNS","terminus.n.03","term","term", 8
"dynamic","JJ","dynamic.a.02","dynamic","dynam", 8
"robinhood","NNP","None","robinhood","robinhood", 8
"stack","NNP","stack.n.01","stack","stack", 8
"note","NN","note.n.09","note","note", 8
"vault","NN","vault.n.04","vault","vault", 8
"usa","NNP","united_states_army.n.01","usa","usa", 8
"difference","NN","difference.n.01","difference","differ", 8
"pharmaceutical","JJ","pharmaceutical.a.02","pharmaceutical","pharmaceut", 8
"departments","NNS","department.n.02","department","depart", 8
"purpose","NN","determination.n.02","purpose","purpos", 8
"e-verify","NNP","None","e-verify","e-verifi", 8
"continues","VBZ","retain.v.02","continues","continu", 8
"pioneer","NN","pioneer.n.02","pioneer","pioneer", 8
"evolve","VB","evolve.v.02","evolve","evolv", 8
"better","JJR","good.a.01","better","better", 8
"intuitive","JJ","None","intuitive","intuit", 8
"memcache","NNP","None","memcache","memcach", 8
"intern","NNP","intern.n.01","intern","intern", 8
"source","NN","source.n.03","source","sourc", 8
"work","VBP","work.v.12","work","work", 8
"following","NNP","pursuit.n.01","following","follow", 8
"guidewire","NNP","None","guidewire","guidewir", 8
"life","NN","life.n.05","life","life", 8
"routing","VBG","spread-eagle.v.05","routing","rout", 8
"tuition","NN","tutelage.n.01","tuition","tuition", 8
"tradeoffs","NNS","tradeoff.n.01","tradeoff","tradeoff", 8
"dealing","VBG","deal.v.09","dealing","deal", 8
"engines","NNS","locomotive.n.01","engine","engin", 8
"programming","NNP","scheduling.n.01","programming","program", 8
"basic","NNP","basic.n.02","basic","basic", 8
"programs","NNS","platform.n.02","program","program", 8
"preventing","VBG","prevent.v.02","preventing","prevent", 8
"combination","NN","combination.n.05","combination","combin", 8
"event","NN","event.n.01","event","event", 8
"angularjs","NNP","None","angularjs","angularj", 8
"submit","VB","submit.v.06","submit","submit", 8
"usage","NN","usage.n.03","usage","usag", 8
"programmable","JJ","None","programmable","programm", 8
"multiple","NN","multiple.n.01","multiple","multipl", 8
"bgp","NNP","None","bgp","bgp", 8
"car","NN","car.n.03","car","car", 8
"offline","JJ","None","offline","offlin", 8
"ruby","VB","None","ruby","rubi", 8
"credit","NN","credit_rating.n.01","credit","credit", 8
"openstack","NN","None","openstack","openstack", 8
"families","NNS","syndicate.n.01","family","famili", 8
"clean","JJ","clean.a.08","clean","clean", 8
"shipping","VBG","ship.v.05","shipping","ship", 8
"windows","NNP","window.n.01","windows","window", 8
"matters","VBZ","count.v.02","matter","matter", 8
"essential","JJ","essential.a.04","essential","essenti", 8
"sophisticated","JJ","sophisticated.a.01","sophisticated","sophist", 8
"intel","NNP","None","intel","intel", 8
"solutions","NNS","solution.n.05","solutions","solut", 8
"increase","VB","increase.v.01","increase","increas", 8
"players","NNS","player.n.05","player","player", 8
"simply","RB","plainly.r.02","simply","simpli", 8
"user-generated","JJ","None","user-generated","user-gener", 8
"kitchens","NNS","kitchen.n.01","kitchen","kitchen", 8
"mentor","NNP","mentor.n.01","mentor","mentor", 8
"major","JJ","major.a.07","major","major", 8
"develop","VB","develop.v.12","develop","develop", 8
"initiatives","NNS","enterprise.n.03","initiative","initi", 8
"k","NNP","thousand.n.01","k","k", 8
"like-minded","JJ","None","like-minded","like-mind", 8
"tips","NNS","tip.n.03","tip","tip", 8
"suggest","VBP","indicate.v.05","suggest","suggest", 8
"write","JJ","None","write","write", 8
"contractor","NN","contractor.n.02","contractor","contractor", 8
"engine","NNP","engine.n.04","engine","engin", 8
"push","JJ","None","push","push", 8
"id","NN","idaho.n.01","id","id", 8
"ahead","RB","ahead.r.06","ahead","ahead", 8
"competencies","NNS","competence.n.01","competency","compet", 8
"complex","VB","None","complex","complex", 8
"documents","NNS","text_file.n.01","document","document", 8
"administration","NN","administration.n.01","administration","administr", 8
"goodreads","NNP","None","goodreads","goodread", 8
"seamless","JJ","seamless.a.01","seamless","seamless", 8
"acl","NNP","None","acl","acl", 8
"better","RB","better.r.01","better","better", 8
"subsidiaries","NNS","subsidiary_company.n.01","subsidiary","subsidiari", 8
"managers","NNP","director.n.01","managers","manag", 8
"behavioral","JJ","behavioral.a.01","behavioral","behavior", 8
"contextual","JJ","contextual.a.01","contextual","contextu", 8
"2008","CD","None","2008","2008", 8
"ruby","NN","ruby.n.02","ruby","rubi", 8
"specialized","VBN","speciate.v.01","specialized","special", 8
"worked","VBN","work.v.27","worked","work", 8
"trueaccord","NNP","None","trueaccord","trueaccord", 8
"non-technical","JJ","None","non-technical","non-techn", 8
"optical","JJ","optical.a.01","optical","optic", 8
"transgender","NN","None","transgender","transgend", 8
"stereotypes","NNS","stereotype.n.01","stereotype","stereotyp", 8
"accommodations-ext","JJ","None","accommodations-ext","accommodations-ext", 8
"fb.com","NN","None","fb.com","fb.com", 8
"+1","JJ","None","+1","+1", 8
"650-308-7837","JJ","None","650-308-7837","650-308-7837", 8
"uikit","NNP","None","uikit","uikit", 8
"swift","NNP","western_fence_lizard.n.01","swift","swift", 8
"oversee","VB","oversee.v.01","oversee","overse", 8
"tracking","NN","trailing.n.01","tracking","track", 8
"positions","NNS","status.n.01","position","posit", 8
"proficient","NNP","None","proficient","profici", 8
"signal","JJ","None","signal","signal", 8
"embedded","JJ","None","embedded","embed", 8
"perform","VB","perform.v.01","perform","perform", 8
"fresh","JJ","fresh.a.06","fresh","fresh", 8
"driven","VBN","drive.v.20","driven","driven", 8
"developer","NNP","developer.n.01","developer","develop", 8
"next-generation","NN","None","next-generation","next-gener", 8
